"of %1",%1,module,Magento_Backend
"Next page",下页,module,Magento_Backend
"Export to:",导出到：,module,Magento_Backend
Actions,动作,module,Magento_Backend
"Mass Actions",批量操作,module,Magento_Backend
"Unselect All",取消全选,module,Magento_Backend
"Select Visible",选择可见,module,Magento_Backend
"Unselect Visible",取消选择可见,module,Magento_Backend
"Changes have been made to this section that have not been saved.",针对此部分的更改操作尚未保存。,module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.",此选项卡包含无效数据，请在保存前解决此问题。,module,Magento_Backend
"The information in this tab has been changed.",此选项卡中的信息已更改。,module,Magento_Backend
Loading...,"加载 ……",module,Magento_Backend
"We could not detect a size.",我们未能检测到尺寸大小。,module,Magento_Backend
"We don't recognize or support this file extension type.",我们不承认或支持该文件扩展类型。,module,Magento_Backend
"Allow everything",允许所有,module,Magento_Backend
"Magento Admin","Magento 管理员",module,Magento_Backend
"Global Search",全局搜索,module,Magento_Backend
Marketing,营销推广,module,Magento_Backend
"SEO & Search",搜索引擎优化与搜索,module,Magento_Backend
"User Content",用户内容,module,Magento_Backend
Content,内容,module,Magento_Backend
Elements,元素,module,Magento_Backend
Design,设计,module,Magento_Backend
Schedule,计划任务,module,Magento_Backend
Settings,设置,module,Magento_Backend
Attributes,属性管理,module,Magento_Backend
"Other Settings",其他设置,module,Magento_Backend
"Data Transfer",数据传输,module,Magento_Backend
"Magento Connect","Magento 连接",module,Magento_Backend
"Connect Manager",连接管理器,module,Magento_Backend
"Package Extensions",扩展包,module,Magento_Backend
Tools,工具,module,Magento_Backend
"Web Setup Wizard",安装向导,module,Magento_Backend
Currency,币种,module,Magento_Backend
Communications,通讯,module,Magento_Backend
Services,服务,module,Magento_Backend
Advanced,高级,module,Magento_Backend
"Disable Modules Output",禁用模块输出,module,Magento_Backend
"Store Email Addresses",店铺电子邮件地址,module,Magento_Backend
"Custom Email 1","自定义邮件 1",module,Magento_Backend
"Sender Email",发件人的电子邮件,module,Magento_Backend
"Sender Name",发件人姓名,module,Magento_Backend
"Custom Email 2","自定义电子邮件 2",module,Magento_Backend
"General Contact",通用联系方式,module,Magento_Backend
"Sales Representative",销售代表,module,Magento_Backend
"Customer Support",客户支持,module,Magento_Backend
Developer,开发人员,module,Magento_Backend
Debug,调试,module,Magento_Backend
"Enabled Template Path Hints for Storefront",为店铺前端启用模板路径提示,module,Magento_Backend
"Enabled Template Path Hints for Admin",为管理员启用模板路径提示,module,Magento_Backend
"Add Block Names to Hints",添加页面块名称提示,module,Magento_Backend
"Template Settings",模板设置,module,Magento_Backend
"Allow Symlinks",允许符号链接,module,Magento_Backend
"Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.","警告! 不建议在生产环境中启用此功能因为有潜在的安全风险。",module,Magento_Backend
"Minify Html","最小化 Html",module,Magento_Backend
"Minification is not applied in developer mode.",最小化不适用于开发人员模式。,module,Magento_Backend
"Translate Inline",内联翻译,module,Magento_Backend
"Enabled for Storefront",为前台启用,module,Magento_Backend
"Enabled for Admin",为管理员启用,module,Magento_Backend
"Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations.",店铺前端和后台管理的内嵌翻译的翻译、页面块和其它输出的缓存应该被禁用。,module,Magento_Backend
"JavaScript Settings","JavaScript 设置",module,Magento_Backend
"Merge JavaScript Files","合并 JavaScript 文件",module,Magento_Backend
"Enable JavaScript Bundling","启用 JavaScript 绑定",module,Magento_Backend
"Minify JavaScript Files","最小化 JavaScript 文件体积",module,Magento_Backend
"CSS Settings","CSS 设置",module,Magento_Backend
"Merge CSS Files","合并 CSS 文件",module,Magento_Backend
"Minify CSS Files","最小化 CSS 文件体积",module,Magento_Backend
"Image Processing Settings",图像处理设置,module,Magento_Backend
"Image Adapter",图像适配器,module,Magento_Backend
"Static Files Settings",静态文件设置,module,Magento_Backend
"Sign Static Files",静态文件签名,module,Magento_Backend
"Country Options",国家选项,module,Magento_Backend
"Allow Countries",允许的国家,module,Magento_Backend
"Default Country",默认国家,module,Magento_Backend
"European Union Countries",欧盟国家,module,Magento_Backend
"Top destinations",热门目的地,module,Magento_Backend
"Locale Options",区域选项,module,Magento_Backend
Timezone,时区,module,Magento_Backend
Locale,区域,module,Magento_Backend
"First Day of Week",每周的第一天,module,Magento_Backend
"Weekend Days",周末,module,Magento_Backend
"Store Name",店铺名称,module,Magento_Backend
"Store Phone Number",店铺电话号码,module,Magento_Backend
"Store Hours of Operation",商店营业时间,module,Magento_Backend
Country,国家,module,Magento_Backend
Region/State,地区/国家,module,Magento_Backend
"ZIP/Postal Code",邮编,module,Magento_Backend
City,城市,module,Magento_Backend
"Street Address",街道地址,module,Magento_Backend
"Street Address Line 2",街道地址行二,module,Magento_Backend
"VAT Number",增值税VAT号码,module,Magento_Backend
"Single-Store Mode",单店铺模式,module,Magento_Backend
"Enable Single-Store Mode",启用单店铺模式,module,Magento_Backend
"This setting will not be taken into account if system has more than one store view.",如果系统具有多个店铺视图，则不会考虑此设置。,module,Magento_Backend
"Mail Sending Settings",邮件发送设置,module,Magento_Backend
"Disable Email Communications",禁用电子邮件通信,module,Magento_Backend
Host,主机,module,Magento_Backend
"Port (25)","端口 (25)",module,Magento_Backend
"Set Return-Path",设置返回路径,module,Magento_Backend
"Return-Path Email",返回路径邮件,module,Magento_Backend
Admin,管理员,module,Magento_Backend
"Admin User Emails",管理员用户邮件,module,Magento_Backend
"Forgot Password Email Template",忘记密码的邮件模板,module,Magento_Backend
"Email template chosen based on theme fallback when ""Default"" option is selected.","采用""默认""选项时电子邮件模板基于回退主题。",module,Magento_Backend
"Forgot and Reset Email Sender",忘记了并重置电子邮件发件人,module,Magento_Backend
"Startup Page",起始页,module,Magento_Backend
"Admin Base URL","后台基础 URL",module,Magento_Backend
"Use Custom Admin URL","使用自定义后台 URL",module,Magento_Backend
"Custom Admin URL","自定义后台 URL",module,Magento_Backend
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/","请确保，基 URL 以 '/' (斜线)，例如 http://yourdomain/magento/",module,Magento_Backend
"Use Custom Admin Path",使用自定义后台路径,module,Magento_Backend
"Custom Admin Path",自定义后台路径,module,Magento_Backend
"You will have to sign in after you save your custom admin path.",保存您的自定义管理路径后你必须重新登录。,module,Magento_Backend
Security,安全,module,Magento_Backend
"Recovery Link Expiration Period (hours)","恢复链接到期时间 （小时）",module,Magento_Backend
"Please enter a number 1 or greater in this field.","请在此字段中输入数量大于或等于 1。",module,Magento_Backend
"Add Secret Key to URLs","将密钥添加到 URL",module,Magento_Backend
"Login is Case Sensitive",登录名区分大小写,module,Magento_Backend
"Admin Session Lifetime (seconds)","后台会话有效期 (秒)",module,Magento_Backend
"Please enter at least 60 and at most 31536000 (one year).","请输入至少 60 或最 大31536000 （一年）。",module,Magento_Backend
"Enable Charts",启用图表,module,Magento_Backend
Web,Web,module,Magento_Backend
"Url Options","Url 选项",module,Magento_Backend
"Add Store Code to Urls","将存储代码添加到 Urls",module,Magento_Backend
"<strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).","<strong style=""color:red""> 警告!</strong>当在 URL中使用店铺代码，如果第三方服务 (如 PayPal 等)URLs链接未带有店铺代码，某些情况下系统可能工作不正常。",module,Magento_Backend
"Auto-redirect to Base URL","自动重定向到基础 URL",module,Magento_Backend
"Search Engine Optimization",搜索引擎优化,module,Magento_Backend
"Use Web Server Rewrites","使用 Web 服务器重写",module,Magento_Backend
"Base URLs","基础 URL",module,Magento_Backend
"Base URL","基础 URL",module,Magento_Backend
"Specify URL or {{base_url}} placeholder.","指定 URL 或 {{base_url}} 的占位符。",module,Magento_Backend
"Base Link URL","基础链接 URL",module,Magento_Backend
"Base URL for Static View Files","基础 URL 静态视图文件",module,Magento_Backend
"May be empty or start with {{unsecure_base_url}} placeholder.","可能为空或启动与 {{unsecure_base_url}} 占位符。",module,Magento_Backend
"Base URL for User Media Files","用户媒体文件的的基础 URL",module,Magento_Backend
"Base URLs (Secure)","基础 URL (安全)",module,Magento_Backend
"Secure Base URL","加密基础 URL",module,Magento_Backend
"Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder.","指定 URL 或 {{base_url}} 或 {{unsecure_base_url}} 的占位符。",module,Magento_Backend
"Secure Base Link URL","加密基础 URL",module,Magento_Backend
"Secure Base URL for Static View Files","静态视图文件的加密基础 URL",module,Magento_Backend
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.","可能为空或启动与 {{secure_base_url}} 或 {{unsecure_base_url}} 占位符。",module,Magento_Backend
"Secure Base URL for User Media Files","用户的媒体文件的加密基础 URL",module,Magento_Backend
"Use Secure URLs on Storefront","在店铺前台使用加密链接 URL",module,Magento_Backend
"Use Secure URLs in Admin","管理员使用加密链接 URL",module,Magento_Backend
"Enable HTTP Strict Transport Security (HSTS)","启用 HTTP 严格传输安全性 (HSTS)",module,Magento_Backend
"Upgrade Insecure Requests",升级不安全的请求,module,Magento_Backend
"Offloader header","页眉 加载器",module,Magento_Backend
"Default Pages",默认页,module,Magento_Backend
"Default Web URL","默认网址 URL",module,Magento_Backend
"Default No-route URL","默认无路由 URL",module,Magento_Backend
"Session Validation Settings",会话验证设置,module,Magento_Backend
"Validate REMOTE_ADDR","验证 REMOTE_ADDR",module,Magento_Backend
"Validate HTTP_VIA","验证 HTTP_VIA",module,Magento_Backend
"Validate HTTP_X_FORWARDED_FOR","验证 HTTP_X_FORWARDED_FOR",module,Magento_Backend
"Validate HTTP_USER_AGENT","验证 HTTP_USER_AGENT",module,Magento_Backend
"Use SID on Storefront","在前台前台使用 SID 会话 ID",module,Magento_Backend
"Allows customers to stay logged in when switching between different stores.",允许客户在不同的商店之间切换时保持登录。,module,Magento_Backend
"Cache Type",缓存类型,module,Magento_Backend
Description,描述,module,Magento_Backend
Tags,标签,module,Magento_Backend
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading"">404 错误</h1><p>页找不到。</p>",module,Magento_Backend
"Community Edition",社区版,module,Magento_Backend
"Default Theme",默认主题,module,Magento_Backend
"If no value is specified, the system default is used. The system default may be modified by third party extensions.",如果未不指定任何值，则使用系统默认值。注意系统默认值是可以被第三方扩展修改的。,module,Magento_Backend
"Applied Theme",应用的主题,module,Magento_Backend
"Design Rule",设计规则,module,Magento_Backend
"User Agent Rules",用户代理规则,module,Magento_Backend
Pagination,分页,module,Magento_Backend
"How many links to display at once.",一次显示多少链接。,module,Magento_Backend
"Pagination Frame",分页框架,module,Magento_Backend
"If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value.",如果当前帧的位置并不包括至上页，它将呈现链接到当前位置加减此值。,module,Magento_Backend
"Pagination Frame Skip",分页跳帧,module,Magento_Backend
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.",分页菜单的上一个页面链接替代显示文字。如果为空，将使用默认箭头图像。,module,Magento_Backend
"Anchor Text for Previous",前一步的锚文本,module,Magento_Backend
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.",分页菜单的上一个页面链接的替代显示文字。如果为空，将使用默认箭头图像。,module,Magento_Backend
"Anchor Text for Next",下一步的锚文本,module,Magento_Backend
"Theme Name",主题名称,module,Magento_Backend
"System Backup",系统备份,module,Magento_Backup
"Database and Media Backup",数据库和备份媒体,module,Magento_Backup
"Database Backup",数据库备份,module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","归档文件可以压缩与 <a href=""%1"">%2</a> 在 Windows 系统上。",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.",你需要更多的权限，现在激活维护模式。,module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","若要创建备份，请取消选择""置于维护模式存储""，或更新您的权限。",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.",将您的存储区置于维护模式时，出了错。,module,Magento_Backup
"You need more free space to create a backup.",你需要更多的可用空间来创建备份。,module,Magento_Backup
"You need more permissions to create a backup.",你需要更多的权限来创建一个备份。,module,Magento_Backup
"We can't create the backup right now.",我们现在无法创建备份。,module,Magento_Backup
Backups,备份,module,Magento_Backup
System,系统,module,Magento_Backup
Tools,工具,module,Magento_Backup
Backup,备份,module,Magento_Backup
"We can't delete one or more backups.",我们不能删除一个或多个备份。,module,Magento_Backup
failed,失败,module,Magento_Backup
successful,成功,module,Magento_Backup
"You deleted the selected backup(s).",删除所选的备份文件。,module,Magento_Backup
"Can't load snapshot archive",无法加载快照存档,module,Magento_Backup
"Please correct the password.",请更正密码。,module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","若要完成回滚，请取消选择""置于维护模式存储""或更新您的权限。",module,Magento_Backup
"We can't find the backup file.",我们找不到备份文件。,module,Magento_Backup
"We can't connect to the FTP right now.","我们现在无法连接到 FTP。",module,Magento_Backup
"Failed to validate FTP.","验证 FTP 失败。",module,Magento_Backup
"You need more permissions to perform a rollback.",你需要更多的权限，无法执行回退。,module,Magento_Backup
"Failed to rollback.",无法回退。,module,Magento_Backup
Database,数据库,module,Magento_Backup
"Database and Media",数据库和媒体,module,Magento_Backup
"System (excluding Media)","系统 (不含媒体)",module,Magento_Backup
"You created the system backup.",您创建的系统备份。,module,Magento_Backup
"You created the system backup (excluding media).","创建系统备份 (不包括媒体)。",module,Magento_Backup
"You created the database and media backup.",您创建了数据库和媒体备份。,module,Magento_Backup
"You created the database backup.",您创建的数据库备份。,module,Magento_Backup
"Please correct the order of creation for a new backup.",请按正确的顺序创建新的备份。,module,Magento_Backup
"The backup file does not exist.",备份文件不存在。,module,Magento_Backup
"The backup file path was not specified.",未指定备份文件路径。,module,Magento_Backup
"The backup file ""%1"" does not exist.","不存在备份文件""%1""。",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","抱歉，但我们不能读取或写入备份文件""%1""。",module,Magento_Backup
"The backup file handler was unspecified.",未指定备份文件处理程序。,module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","在写入备份文件""%1""，出了错。",module,Magento_Backup
"We can't save the Cron expression.",我们不能保存货币表达式,module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","您将丢失所有数据创建备份自从了以后，包括管理员用户、 客户和订单。",module,Magento_Backup
"Are you sure you want to continue?",你确定要继续吗?,module,Magento_Backup
"This may take a few moments.",这可能需要几分钟。,module,Magento_Backup
"Be sure your store is in maintenance mode during backup.",请确保您的存储在备份过程中处于维护模式。,module,Magento_Backup
"Backup Name",备份名称,module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","请在此字段中使用唯一的字母 (a 到 z 或 A 到 Z)，数字 (0-9) 或空格。",module,Magento_Backup
"Maintenance mode",维护模式,module,Magento_Backup
"Please put your store into maintenance mode during backup.",请在备份过程中，把您的商店进入维护模式。,module,Magento_Backup
Exclude,排除,module,Magento_Backup
"Exclude media folder from backup",从备份中排除媒体文件夹,module,Magento_Backup
"Please enter the password to confirm rollback.",请输入密码以确认回退。,module,Magento_Backup
"This action cannot be undone.",此操作无法撤消。,module,Magento_Backup
"User Password",用户密码,module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.",请在回退处理过程中，把您的商店进入维护模式。,module,Magento_Backup
FTP,FTP,module,Magento_Backup
"Use FTP Connection","使用 FTP 连接",module,Magento_Backup
"FTP credentials","FTP 凭据",module,Magento_Backup
"FTP Host","FTP 主机",module,Magento_Backup
"FTP Login","FTP 登录",module,Magento_Backup
"FTP Password","FTP 密码",module,Magento_Backup
"Magento root directory","Magento 根目录",module,Magento_Backup
"Create Backup",创建备份,module,Magento_Backup
Rollback,回滚,module,Magento_Backup
"Scheduled Backup Settings",计划的备份设置,module,Magento_Backup
"Enable Scheduled Backup",启用定时的备份,module,Magento_Backup
"Backup Type",备份类型,module,Magento_Backup
"Start Time",平率,module,Magento_Backup
Frequency,频率,module,Magento_Backup
"Maintenance Mode",维护模式,module,Magento_Backup
Delete,删除,module,Magento_Backup
"Are you sure you want to delete the selected backup(s)?","确实要删除所选的 backup(s) 吗?",module,Magento_Backup
Time,时间,module,Magento_Backup
Name,名字,module,Magento_Backup
Size(bytes),"大小 (字节)",module,Magento_Backup
Type,类型,module,Magento_Backup
Download,下载,module,Magento_Backup
Action,操作,module,Magento_Backup
Banners,Banner,module,Magento_Banner
"Add Banner",添加Banner,module,Magento_Banner
"Save Banner",保存Banner,module,Magento_Banner
"Delete Banner",删除Banner,module,Magento_Banner
"Save and Continue Edit",保存并继续编辑,module,Magento_Banner
"New Banner",新建Banner,module,Magento_Banner
Content,内容,module,Magento_Banner
"Default Content",默认内容,module,Magento_Banner
"No Default Content",无默认内容,module,Magento_Banner
"Banner Default Content for All Store Views",所有存储视图的Banner默认内容,module,Magento_Banner
"Store View Specific Content",存储查看具体内容,module,Magento_Banner
"Use Default",使用默认,module,Magento_Banner
"Related Promotions",相关促销活动,module,Magento_Banner
ID,ID,module,Magento_Banner
Rule,规则名称,module,Magento_Banner
"Start Date",起始日期,module,Magento_Banner
"End Date",结束日期,module,Magento_Banner
Status,状态,module,Magento_Banner
"Banner Properties",Banner属性,module,Magento_Banner
"Banner Name",标题名称,module,Magento_Banner
Active,活动,module,Magento_Banner
Inactive,未激活,module,Magento_Banner
"Applies To",适用于,module,Magento_Banner
"Any Banner Type",任何Banner类型,module,Magento_Banner
"Specified Banner Types",指定的标题类型,module,Magento_Banner
"Specify Types",指定类型,module,Magento_Banner
"Banner Information",Banner信息,module,Magento_Banner
Banner,Banner,module,Magento_Banner
"Banner Type","Banner 类型",module,Magento_Banner
Visibility,可见性,module,Magento_Banner
Delete,删除,module,Magento_Banner
"Are you sure you want to delete these banners?","确实要删除这些 Banner 吗？",module,Magento_Banner
"Related Banners","Banner 相关的",module,Magento_Banner
Position,位置,module,Magento_Banner
"This rule no longer exists.",该规则已不存在。,module,Magento_Banner
"This banner does not exist.","这面 Banner 不存在。",module,Magento_Banner
"You deleted the banner.","你删除的 Banner。",module,Magento_Banner
"Something went wrong while deleting banner data. Please review the action log and try again.","删除 Banner 数据时出了错。请检查操作日志并再试一次。",module,Magento_Banner
"We cannot find a banner to delete.","我们找不到删除 Banner。",module,Magento_Banner
"This banner no longer exists.","Banner 不再存在。",module,Magento_Banner
"Edit Banner","编辑 Banner",module,Magento_Banner
"Please select a banner(s).",请选择Banner。,module,Magento_Banner
"You deleted %1 record(s).","你删除 %1 记录。",module,Magento_Banner
"Something went wrong while mass-deleting banners. Please review the action log and try again.","批量删除 Banner 出错，请检查操作日志并再试一次。",module,Magento_Banner
"You saved the banner.","你保存的 Banner。",module,Magento_Banner
"We cannot save the banner.","我们不能保存这个 Banner。",module,Magento_Banner
"Please enter a name.",请输入一个名称。,module,Magento_Banner
"Please specify default content for at least one store view.",请至少为一个商店视图指定默认内容。,module,Magento_Banner
"-- None --","— — 无 — —",module,Magento_Banner
Error,错误,module,Magento_Banner
"Related Cart Price Rules",关联的购物车价格规则。,module,Magento_Banner
"Related Catalog Price Rules",相关的购物车价格规则。,module,Magento_Banner
"Content Area",内容区域,module,Magento_Banner
Footer,页脚,module,Magento_Banner
Header,页眉,module,Magento_Banner
"Left Column",左栏,module,Magento_Banner
"Right Column",右栏,module,Magento_Banner
"Manage Banners","管理 Banner",module,Magento_Banner
"Banner Rotator","Banner 旋转",module,Magento_Banner
"Displays Specified or Promotion Banners","显示指定或推广 Banner",module,Magento_Banner
"Banners to Display","Banner 展示",module,Magento_Banner
"Specified Banners","指定 Banner",module,Magento_Banner
"Shopping Cart Promotions Related",购物车促销关联,module,Magento_Banner
"Catalog Promotions Related",目录相关的促销活动,module,Magento_Banner
"Restrict by Banner Types","Banner 类型限制",module,Magento_Banner
"Rotation Mode",旋转模式,module,Magento_Banner
"Display all instead of rotating",显示所有，而不是旋转,module,Magento_Banner
"One at the time, Random",一次，随机,module,Magento_Banner
"One at the time, Series",一次，系列,module,Magento_Banner
"One at the time, Shuffle",一次，洗牌,module,Magento_Banner
"Specify Banners","指定 Banner",module,Magento_Banner
"Banner Block Template","Banner 块模板",module,Magento_Banner
"Banner Inline Template","Banner 行内模板",module,Magento_Banner
cc_type,信用卡类型,module,Magento_Braintree
cc_number,信用卡号,module,Magento_Braintree
avsPostalCodeResponseCode,avsPostalCodeResponseCode,module,Magento_Braintree
avsStreetAddressResponseCode,avsStreetAddressResponseCode,module,Magento_Braintree
cvvResponseCode,cvvResponseCode,module,Magento_Braintree
processorAuthorizationCode,processorAuthorizationCode,module,Magento_Braintree
processorResponseCode,processorResponseCode,module,Magento_Braintree
processorResponseText,processorResponseText,module,Magento_Braintree
braintree,braintree,module,Magento_Braintree
liabilityShifted,liabilityShifted,module,Magento_Braintree
liabilityShiftPossible,liabilityShiftPossible,module,Magento_Braintree
riskDataId,riskDataId,module,Magento_Braintree
riskDataDecision,riskDataDecision,module,Magento_Braintree
paymentId,paymentId,module,Magento_Braintree
payerEmail,payerEmail,module,Magento_Braintree
sale,销售,module,Magento_Braintree
credit,信用借贷,module,Magento_Braintree
authorization_expired,过期,module,Magento_Braintree
authorizing,正在授权,module,Magento_Braintree
authorized,已授权,module,Magento_Braintree
gateway_rejected,网关被拒,module,Magento_Braintree
failed,失败,module,Magento_Braintree
processor_declined,处理器被拒,module,Magento_Braintree
settled,已解决,module,Magento_Braintree
settling,设置,module,Magento_Braintree
submitted_for_settlement,提交处理,module,Magento_Braintree
voided,作废,module,Magento_Braintree
unrecognized,无法识别,module,Magento_Braintree
settlement_declined,解决申请被拒,module,Magento_Braintree
settlement_pending,解决申请挂起,module,Magento_Braintree
settlement_confirmed,解决申请已确认,module,Magento_Braintree
paypal_account,贝宝账号,module,Magento_Braintree
coinbase_account,比特钱包账号,module,Magento_Braintree
europe_bank_accout,欧洲银行账号,module,Magento_Braintree
credit_card,信用卡,module,Magento_Braintree
apple_pay_card,苹果支付信用卡,module,Magento_Braintree
android_pay_card,安卓支付信用卡,module,Magento_Braintree
Country,国家,module,Magento_Braintree
"Allowed Credit Card Types",允许的信用卡类型,module,Magento_Braintree
"Add Rule",添加规则,module,Magento_Braintree
"Braintree Settlement Report",Braintree结算报告,module,Magento_Braintree
"Sorry, but something went wrong",抱歉，出错了。,module,Magento_Braintree
"We can't initialize checkout.",我们不能初始化校验。,module,Magento_Braintree
"No authorization transaction to proceed capture.",继续捕获未授权交易。,module,Magento_Braintree
"Braintree error response.","Braintree 错误响应",module,Magento_Braintree
"Payment method nonce can't be retrieved.","无法检索付款方法 nonce。",module,Magento_Braintree
"Wrong transaction status",错误的交易记录的状态,module,Magento_Braintree
Authorize,授权,module,Magento_Braintree
"Authorize and Capture",授权和获取,module,Magento_Braintree
"--Please Select--","-- 请选择 --",module,Magento_Braintree
"Please agree to all the terms and conditions before placing the order.",请在下订单前同意所有的条款和条件。,module,Magento_Braintree
"Credit Card Type",卡片验证号码,module,Magento_Braintree
"Credit Card Number",信用卡卡号,module,Magento_Braintree
"Please, enter valid Credit Card Number",请输入有效的信用卡号码,module,Magento_Braintree
"Expiration Date",过期日期,module,Magento_Braintree
"Please, enter valid Expiration Date",请输入有效的到期日期,module,Magento_Braintree
"Card Verification Number",信用卡验证号码,module,Magento_Braintree
"Please, enter valid Card Verification Number",请输入有效的信用卡验证号码,module,Magento_Braintree
ending,结束,module,Magento_Braintree
expires,到期,module,Magento_Braintree
"Are you sure you want to delete this PayPal account",您确定要删除该Paypal账号？,module,Magento_Braintree
"PayPal Account",贝宝帐户,module,Magento_Braintree
"PayPal Logo",贝宝徽标,module,Magento_Braintree
Actions,动作,module,Magento_Braintree
Delete,删除,module,Magento_Braintree
"Credit Card Information",信用卡信息,module,Magento_Braintree
"What is this?",这是什么？,module,Magento_Braintree
"Save for later use.",保存供以后使用。,module,Magento_Braintree
"Place Order",下订单,module,Magento_Braintree
"This payment is not available",这笔付款不可用,module,Magento_Braintree
MM,月月,module,Magento_Braintree
YY,年年,module,Magento_Braintree
"Please try again with another form of payment.",请再用另一种付款方式。,module,Magento_Braintree
"Sorry, but something went wrong.",抱歉，出错了。,module,Magento_Braintree
Payment,付款,module,Magento_Braintree
Braintree,布伦特里,module,Magento_Braintree
"Accept credit/debit cards and PayPal in your Magento store.<br/>No setup or monthly fees and your customers never leave your store to complete the purchase.","接受信用卡/借记卡和贝宝 Magento 存储区中的。 <br/>没有安装或每月的费用和您的客户永远不会离开你的商店来完成购买。",module,Magento_Braintree
"Enable this Solution",启用此解决方案,module,Magento_Braintree
"Enable PayPal through Braintree",启用通过布伦特里贝宝,module,Magento_Braintree
"Vault Enabled",存储库启用,module,Magento_Braintree
"Basic Braintree Settings","基本Braintree 设置",module,Magento_Braintree
Title,标题,module,Magento_Braintree
Environment,环境,module,Magento_Braintree
"Payment Action",支付行为,module,Magento_Braintree
"Merchant ID",商家ID,module,Magento_Braintree
"Public Key",公共密钥,module,Magento_Braintree
"Private Key",密钥,module,Magento_Braintree
"Advanced Braintree Settings","先进的Braintree 设置",module,Magento_Braintree
"Vault Title",保密支付标题,module,Magento_Braintree
"Merchant Account ID","商人帐户 ID",module,Magento_Braintree
"Advanced Fraud Protection",先进的防欺诈保护,module,Magento_Braintree
"Kount Merchant ID",Kount自动欺诈交易检查服务账号ID,module,Magento_Braintree
Debug,调试,module,Magento_Braintree
"CVV Verification",CVV验证,module,Magento_Braintree
"Credit Card Types",信用卡类型,module,Magento_Braintree
"Sort Order",排序,module,Magento_Braintree
"Country Specific Settings",国家/地区特定的设置,module,Magento_Braintree
"Payment from Applicable Countries",来自特定国家的付款,module,Magento_Braintree
"Payment from Specific Countries",具体国家的付款,module,Magento_Braintree
"Country Specific Credit Card Types",国家特定的信用卡类型,module,Magento_Braintree
"PayPal through Braintree",布伦特里通过贝宝,module,Magento_Braintree
"Override Merchant Name",重写商户名称,module,Magento_Braintree
"Require Customer's Billing Address",需要客户的帐单地址,module,Magento_Braintree
"Allow to Edit Shipping Address Entered During Checkout on PayPal Side",允许编辑航运贝宝一边在结帐时输入地址,module,Magento_Braintree
"Display on Shopping Cart",在购物车上的显示,module,Magento_Braintree
"Skip Order Review",跳过订单评审,module,Magento_Braintree
"3D Secure Verification Settings","3D 安全验证设置",module,Magento_Braintree
"3D Secure Verification","3D 安全验证",module,Magento_Braintree
"Threshold Amount",阈值金额,module,Magento_Braintree
"Verify for Applicable Countries",为适用的国家验证,module,Magento_Braintree
"Verify for Specific Countries",为特定的国家验证,module,Magento_Braintree
"Dynamic Descriptors",动态的描述符,module,Magento_Braintree
Name,姓名,module,Magento_Braintree
Phone,手机号码,module,Magento_Braintree
URL,URL,module,Magento_Braintree
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.","将筛选器应用才能得到结果。只有前 100 条记录将显示在网格中，您将能够下载完整版本的.csv 格式报告。",module,Magento_Braintree
Select...,选择...,module,Magento_Braintree
Status,状态,module,Magento_Braintree
"Transaction Type",交易类型,module,Magento_Braintree
"Payment Type",支付方式,module,Magento_Braintree
"PayPal Payment ID","贝宝PayPal付款 ID",module,Magento_Braintree
"Created At",创建于,module,Magento_Braintree
"Transaction ID","交易记录 ID",module,Magento_Braintree
"Order ID",订单编号：,module,Magento_Braintree
Type,类型,module,Magento_Braintree
Amount,数额,module,Magento_Braintree
"Settlement Code",结算编码,module,Magento_Braintree
"Settlement Response Text",结算响应文本,module,Magento_Braintree
"Refund Ids","退款 Id",module,Magento_Braintree
"Settlement Batch ID",结算批处理编号ID,module,Magento_Braintree
Currency,货币,module,Magento_Braintree
Country,国家,module,Magento_BraintreeTwo
"Allowed Credit Card Types",无法更新送货方式,module,Magento_BraintreeTwo
"Add Rule",添加规则,module,Magento_BraintreeTwo
